rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,boxes_type,utt_type,correct_side,responses,subid,accuracy
4502.9549999162555,recaptcha.html,external-html,0,4519,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,oipi_chsu_kbye,NA
16859.88499992527,consent/consent.html,external-html,1,21393,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,oipi_chsu_kbye,NA
1274.8949998058379,NA,html-button-response,2,22671,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,oipi_chsu_kbye,NA
4792.669999878854,NA,html-button-response,3,29466,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,oipi_chsu_kbye,NA
5025.389999849722,NA,html-button-response,4,34494,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,oipi_chsu_kbye,NA
4083.2249999511987,NA,html-button-response,5,38580,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,type,complex,0,NA,oipi_chsu_kbye,1
30884.544999804348,NA,survey-text,6,69468,0.0-4.0,NA,NA,comment,NA,NA,NA,"It had many different objects inside, not just the same kind of object",oipi_chsu_kbye,NA
927.4550001136959,NA,html-button-response,7,70397,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,oipi_chsu_kbye,NA
43729.99999998137,recaptcha.html,external-html,0,43933,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,pnvb_olvp_zycy,NA
8632.999999914318,consent/consent.html,external-html,1,53275,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,pnvb_olvp_zycy,NA
1580.0000000745058,NA,html-button-response,2,54866,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,pnvb_olvp_zycy,NA
3405.0000002607703,NA,html-button-response,3,60272,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,pnvb_olvp_zycy,NA
4442.999999970198,NA,html-button-response,4,64722,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,pnvb_olvp_zycy,NA
3768.9999998547137,NA,html-button-response,5,68503,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,type,complex,1,NA,pnvb_olvp_zycy,1
21133.00000037998,NA,survey-text,6,89662,0.0-4.0,NA,NA,comment,NA,NA,NA,I think it said more than colorful objects ,pnvb_olvp_zycy,NA
1378.000000026077,NA,html-button-response,7,91042,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,pnvb_olvp_zycy,NA
9106.83499998413,recaptcha.html,external-html,0,9221,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,poav_murh_qceg,NA
62153.56999996584,consent/consent.html,external-html,1,71567,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,poav_murh_qceg,NA
2591.6699999943376,NA,html-button-response,2,74170,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,poav_murh_qceg,NA
5984.105000039563,NA,html-button-response,3,82164,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,poav_murh_qceg,NA
5312.280000071041,NA,html-button-response,4,87484,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,poav_murh_qceg,NA
4893.125000060536,NA,html-button-response,5,92386,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,type,simple,0,NA,poav_murh_qceg,0
18748.520000022836,NA,survey-text,6,111153,0.0-4.0,NA,NA,comment,NA,NA,NA,It has variety; it looks fun. Maybe Toma means fun,poav_murh_qceg,NA
2101.5299999853596,NA,html-button-response,7,113262,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,poav_murh_qceg,NA
39680.84499999895,recaptcha.html,external-html,0,39802,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,pojf_oqdb_fsgj,NA
6063.775000000533,consent/consent.html,external-html,1,45903,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,pojf_oqdb_fsgj,NA
1132.179999998698,NA,html-button-response,2,47040,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,pojf_oqdb_fsgj,NA
1715.2399999995396,NA,html-button-response,3,50766,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,pojf_oqdb_fsgj,NA
1579.7649999985879,NA,html-button-response,4,52350,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,pojf_oqdb_fsgj,NA
1307.7749999993102,NA,html-button-response,5,53662,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,type,complex,1,NA,pojf_oqdb_fsgj,0
3961.299999999028,NA,survey-text,6,57631,0.0-4.0,NA,NA,comment,NA,NA,NA,nice,pojf_oqdb_fsgj,NA
780.1699999999983,NA,html-button-response,7,58414,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,pojf_oqdb_fsgj,NA
3778.200000000197,recaptcha.html,external-html,0,3817,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,psgp_oylc_cbtp,NA
9371.715000000222,consent/consent.html,external-html,1,13240,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,psgp_oylc_cbtp,NA
23767.64999999978,NA,html-button-response,2,37010,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,psgp_oylc_cbtp,NA
10308.22999999964,NA,html-button-response,3,49320,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,psgp_oylc_cbtp,NA
3397.78500000012,NA,html-button-response,4,52719,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,psgp_oylc_cbtp,NA
2338.5550000002695,NA,html-button-response,5,55060,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,type,simple,1,NA,psgp_oylc_cbtp,0
7487.080000000329,NA,survey-text,6,62550,0.0-4.0,NA,NA,comment,NA,NA,NA,he sounded surprised,psgp_oylc_cbtp,NA
1592.8500000000058,NA,html-button-response,7,64144,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,psgp_oylc_cbtp,NA
26955.060000000005,recaptcha.html,external-html,0,27450,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ptqw_ybbq_adoy,NA
33817.1749999999,consent/consent.html,external-html,1,63433,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ptqw_ybbq_adoy,NA
7550.739999999903,NA,html-button-response,2,70994,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ptqw_ybbq_adoy,NA
14589.065000000119,NA,html-button-response,3,87590,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ptqw_ybbq_adoy,NA
300.2000000001426,NA,html-button-response,4,87900,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ptqw_ybbq_adoy,NA
12978.965000000011,NA,html-button-response,5,100886,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,simple,1,NA,ptqw_ybbq_adoy,0
33891.27499999995,NA,survey-text,6,134792,0.0-4.0,NA,NA,comment,NA,NA,NA,Because of the focus  of the Alien,ptqw_ybbq_adoy,NA
4178.495000000112,NA,html-button-response,7,138976,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ptqw_ybbq_adoy,NA
17781.594999833032,recaptcha.html,external-html,0,17805,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,pxjs_jbof_tvnw,NA
11079.154999926686,consent/consent.html,external-html,1,28900,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,pxjs_jbof_tvnw,NA
10998.54000005871,NA,html-button-response,2,39901,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,pxjs_jbof_tvnw,NA
3167.420000070706,NA,html-button-response,3,45081,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,pxjs_jbof_tvnw,NA
3697.9600000195205,NA,html-button-response,4,48781,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,pxjs_jbof_tvnw,NA
2628.0399998649955,NA,html-button-response,5,51411,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,type,simple,0,NA,pxjs_jbof_tvnw,1
51017.53000007011,NA,survey-text,6,102431,0.0-4.0,NA,NA,comment,NA,NA,NA,cantain different things,pxjs_jbof_tvnw,NA
13838.51999999024,NA,html-button-response,7,116271,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,pxjs_jbof_tvnw,NA
8033.040000125766,recaptcha.html,external-html,0,8519,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,qaqe_mppu_gifw,NA
11675.760000012815,consent/consent.html,external-html,1,20613,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,qaqe_mppu_gifw,NA
2588.9099994674325,NA,html-button-response,2,23208,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,qaqe_mppu_gifw,NA
3940.6500002369285,NA,html-button-response,3,29153,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,qaqe_mppu_gifw,NA
14089.959999546409,NA,html-button-response,4,43247,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,qaqe_mppu_gifw,NA
1918.1099999696016,NA,html-button-response,5,45169,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,complex,1,NA,qaqe_mppu_gifw,0
35446.51999976486,NA,survey-text,6,80620,0.0-4.0,NA,NA,comment,NA,NA,NA,attractive,qaqe_mppu_gifw,NA
2995.409999974072,NA,html-button-response,7,83618,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,qaqe_mppu_gifw,NA
23823.254999999335,recaptcha.html,external-html,0,24239,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,qlff_utui_qsbj,NA
19341.975000001185,consent/consent.html,external-html,1,44719,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,qlff_utui_qsbj,NA
1898.5700000012002,NA,html-button-response,2,46625,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,qlff_utui_qsbj,NA
8682.080000000497,NA,html-button-response,3,57313,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,qlff_utui_qsbj,NA
8368.37000000014,NA,html-button-response,4,65688,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,qlff_utui_qsbj,NA
4857.8899999993155,NA,html-button-response,5,70552,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,type,complex,0,NA,qlff_utui_qsbj,1
8983.594999999696,NA,survey-text,6,79546,0.0-4.0,NA,NA,comment,NA,NA,NA,wonderful,qlff_utui_qsbj,NA
3538.270000000921,NA,html-button-response,7,83088,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,qlff_utui_qsbj,NA
50502.86499999493,recaptcha.html,external-html,0,50520,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,qrvo_wwkv_wiei,NA
9403.9300000004,consent/consent.html,external-html,1,60320,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,qrvo_wwkv_wiei,NA
1927.5550000020303,NA,html-button-response,2,62251,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,qrvo_wwkv_wiei,NA
11558.929999999236,NA,html-button-response,3,75820,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,qrvo_wwkv_wiei,NA
2217.114999999467,NA,html-button-response,4,78040,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,qrvo_wwkv_wiei,NA
2608.6599999980535,NA,html-button-response,5,80651,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,num,complex,0,NA,qrvo_wwkv_wiei,1
7065.630000004603,NA,survey-text,6,87720,0.0-4.0,NA,NA,comment,NA,NA,NA,more particulars,qrvo_wwkv_wiei,NA
1758.495000001858,NA,html-button-response,7,89480,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,qrvo_wwkv_wiei,NA
12029.905000003055,recaptcha.html,external-html,0,12079,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,qzcn_bgvv_vwdp,NA
6886.704999997164,consent/consent.html,external-html,1,18994,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,qzcn_bgvv_vwdp,NA
4293.595000002824,NA,html-button-response,2,23289,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,qzcn_bgvv_vwdp,NA
119367.7250000037,NA,html-button-response,3,144659,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,qzcn_bgvv_vwdp,NA
3077.6699999987613,NA,html-button-response,4,147741,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,qzcn_bgvv_vwdp,NA
2961.344999996072,NA,html-button-response,5,150709,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,entropy,simple,1,NA,qzcn_bgvv_vwdp,1
9287.404999995488,NA,survey-text,6,160003,0.0-4.0,NA,NA,comment,NA,NA,NA,I LIKE COLORS,qzcn_bgvv_vwdp,NA
1980.0850000028731,NA,html-button-response,7,161986,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,qzcn_bgvv_vwdp,NA
4687.4949999619275,recaptcha.html,external-html,0,4698,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,raik_bjvk_nylr,NA
8380.154999904335,consent/consent.html,external-html,1,13084,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,raik_bjvk_nylr,NA
1940.9150001592934,NA,html-button-response,2,15027,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,raik_bjvk_nylr,NA
4574.879999971017,NA,html-button-response,3,21604,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,raik_bjvk_nylr,NA
32078.409999841824,NA,html-button-response,4,53684,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,raik_bjvk_nylr,NA
103756.9150000345,NA,html-button-response,5,157443,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,type,complex,1,NA,raik_bjvk_nylr,1
41296.104999957606,NA,survey-text,6,198742,0.0-4.0,NA,NA,comment,NA,NA,NA,Something about the phrase suggested the idea of mixed up shapes.,raik_bjvk_nylr,NA
1631.7300000227988,NA,html-button-response,7,200374,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,raik_bjvk_nylr,NA
4240.479999920353,recaptcha.html,external-html,0,4254,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,rbxk_rskw_seue,NA
12630.27000008151,consent/consent.html,external-html,1,16982,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,rbxk_rskw_seue,NA
1827.4900000542402,NA,html-button-response,2,18813,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,rbxk_rskw_seue,NA
7013.024999992922,NA,html-button-response,3,27832,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,rbxk_rskw_seue,NA
4022.289999993518,NA,html-button-response,4,31856,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,rbxk_rskw_seue,NA
6262.550000101328,NA,html-button-response,5,38121,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,type,simple,1,NA,rbxk_rskw_seue,1
15088.380000088364,NA,survey-text,6,53213,0.0-4.0,NA,NA,comment,NA,NA,NA,maybe toma! is a word like surprise!,rbxk_rskw_seue,NA
1047.7400000672787,NA,html-button-response,7,54263,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,rbxk_rskw_seue,NA
9007.435000006808,recaptcha.html,external-html,0,9032,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,reit_tnlm_odsv,NA
22311.489999992773,consent/consent.html,external-html,1,31446,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,reit_tnlm_odsv,NA
2422.3750000237487,NA,html-button-response,2,33875,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,reit_tnlm_odsv,NA
8625.590000010561,NA,html-button-response,3,44508,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,reit_tnlm_odsv,NA
13596.140000008745,NA,html-button-response,4,58106,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,reit_tnlm_odsv,NA
3352.8800000203773,NA,html-button-response,5,61461,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,0,NA,reit_tnlm_odsv,0
33143.035000015516,NA,survey-text,6,94608,0.0-4.0,NA,NA,comment,NA,NA,NA,He seemed excited about the contents of the box and the box I chose had more inside of it.,reit_tnlm_odsv,NA
1122.4699999729637,NA,html-button-response,7,95732,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,reit_tnlm_odsv,NA
14544.045000000551,recaptcha.html,external-html,0,14598,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,rgxj_hded_xoko,NA
6948.940000000221,consent/consent.html,external-html,1,21576,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,rgxj_hded_xoko,NA
1467.6699999999983,NA,html-button-response,2,23049,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,rgxj_hded_xoko,NA
1467.7499999997963,NA,html-button-response,3,26519,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,rgxj_hded_xoko,NA
2467.6650000001246,NA,html-button-response,4,28992,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,rgxj_hded_xoko,NA
3106.9549999992887,NA,html-button-response,5,32103,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,1,NA,rgxj_hded_xoko,1
4558.230000000549,NA,survey-text,6,36672,0.0-4.0,NA,NA,comment,NA,NA,NA,lot of,rgxj_hded_xoko,NA
1156.5100000007078,NA,html-button-response,7,37831,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,rgxj_hded_xoko,NA
13594.944999998916,recaptcha.html,external-html,0,13672,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,rkmv_cupx_gloc,NA
8255.339999999705,consent/consent.html,external-html,1,21953,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,rkmv_cupx_gloc,NA
